h,famous
4.467120868960361e-12,0.0
4.552689143842819e-12,0.0
1.7726223115627526e-11,1.0
1.7409009345292085e-11,0.0
1.7453970930181843e-11,0.0
1.474131591986287e-11,0.0
1.6342081816722288e-11,0.0
1.2286973361658225e-11,0.0
1.8019657404912182e-11,0.0
1.6164940856785023e-11,0.0
1.6034619682079846e-11,0.0
1.675312608574525e-11,0.0
1.5837827867151847e-11,0.0
1.986915483685471e-11,0.0
1.779284536398742e-11,0.0
1.4801457430224722e-11,0.0
1.7753600914216363e-11,0.0
1.6978091796977084e-11,0.0
4.2666411282348416e-12,0.0
1.8564038535296414e-11,0.0
1.7313485543283765e-11,0.0
4.687370004989106e-12,0.0
1.4944271703341483e-11,0.0
4.552689143842819e-12,0.0
1.872573456459874e-11,0.0
7.998686117035634e-12,0.0
1.3391555988882252e-11,0.0
1.2376149190573277e-11,0.0
1.3692832657941579e-11,0.0
1.603212762894078e-11,0.0
1.496728506978536e-11,0.0
1.0293014694546677e-11,0.0
2.1516486742704936e-11,0.0
1.5707301038142435e-11,0.0
1.2839468769116459e-11,0.0
4.1547643380166664e-12,0.0
1.6523331623155628e-11,0.0
1.8570336421245463e-11,0.0
2.0416818710539804e-11,0.0
1.4696387136265456e-11,0.0
1.147915825555952e-11,0.0
1.3011717291896853e-11,0.0
9.810234909700476e-12,0.0
2.212504514762932e-11,1.0
1.1938042651822614e-11,0.0
1.5107773473744332e-11,0.0
4.384709828619403e-12,0.0
1.3887125864585479e-11,0.0
1.778443493653727e-11,0.0
4.425531717523673e-12,0.0
1.1701672600799582e-11,0.0
1.2895052309919076e-11,0.0
1.4313368881452888e-11,0.0
1.0204380005931332e-11,0.0
1.4201507646585141e-11,0.0
2.0006718237406936e-11,1.0
2.2963541483226166e-11,0.0
1.6030148604164486e-11,0.0
2.2132934359514074e-11,0.0
1.694378335212032e-11,1.0
1.5628846037294147e-11,0.0
1.5933846796609995e-11,0.0
4.781673298691417e-12,0.0
4.344634163672422e-12,0.0
1.7218528348342962e-11,0.0
2.321976391885063e-11,0.0
1.354153004840884e-11,0.0
1.4655465259964966e-11,0.0
1.609645117403352e-11,0.0
2.1441784794496007e-11,1.0
1.4301837546812827e-11,0.0
1.3584392984081665e-11,0.0
4.781673298691417e-12,0.0
1.2364562675567575e-11,1.0
4.2666411282348416e-12,0.0
2.348217747248564e-11,0.0
1.5258734899703544e-11,1.0
1.0954807954640643e-11,0.0
1.8810936934799907e-11,1.0
1.8309783958955092e-11,1.0
1.698711666853936e-11,0.0
4.687370004989106e-12,0.0
1.3950101114215173e-11,0.0
1.429865570833545e-11,0.0
1.2232348386972181e-11,0.0
1.9112462171752954e-11,1.0
4.789488776944803e-12,1.0
4.530991209363117e-12,0.0
1.783945058800645e-11,0.0
1.2156549050010385e-11,0.0
8.408725335435153e-12,0.0
1.6319992137528933e-11,0.0
2.2733538482817264e-11,0.0
2.1490697310306002e-11,1.0
1.995898776536211e-11,0.0
1.3280272568527838e-11,0.0
1.944243295794537e-11,0.0
1.8094757072129024e-11,0.0
4.014413698879273e-12,0.0
1.7648767726417352e-11,0.0
3.0000782745268554e-11,1.0
1.622011213970824e-11,1.0
2.216331887396263e-11,1.0
2.1404358378740567e-11,1.0
1.4192587887184264e-11,0.0
2.1791184144686147e-11,1.0
1.7388738614256978e-11,0.0
1.5087286083924924e-11,0.0
1.577234205799002e-11,0.0
2.2204202977119355e-11,0.0
1.3232907183202914e-11,0.0
1.8103053889592694e-11,0.0
1.0229740773092626e-11,0.0
1.9809817599594118e-11,0.0
1.3481352576246792e-11,0.0
2.227615664841432e-11,1.0
1.3626578766391343e-11,0.0
1.4590052988548692e-11,0.0
4.1913989438940155e-12,0.0
1.5023451749601642e-11,0.0
1.3065638198064527e-11,0.0
1.2058197141859003e-11,0.0
1.3247156919889023e-11,0.0
1.5820111355792107e-11,0.0
2.0168841177360613e-11,0.0
4.781673298691417e-12,0.0
1.4911908685572468e-11,0.0
1.0639267544885505e-11,0.0
4.4050261984443355e-12,0.0
2.1105217524377136e-11,0.0
1.3239217705310133e-11,0.0
1.7323108536148328e-10,0.0
1.695762688880666e-11,0.0
8.379795223304924e-12,0.0
4.344634163672422e-12,0.0
1.576383487906736e-11,0.0
1.6688078749995086e-11,0.0
1.526438122695948e-11,0.0
4.648958859117679e-12,1.0
2.0115285380610043e-11,0.0
1.1479158255559727e-11,0.0
1.719417441700089e-11,0.0
1.4624007520836137e-11,0.0
2.4024264073172372e-11,0.0
2.037097433305278e-11,0.0
4.516440841618776e-12,1.0
4.596714491470326e-12,0.0
2.0811335003916877e-11,0.0
1.8421778891678232e-11,0.0
1.4952076672463866e-11,0.0
1.873462165548488e-11,0.0
1.3223734630653497e-11,0.0
2.6228369480865705e-11,1.0
0.032608156266102015,1.0
1.3495633399724725e-11,0.0
1.5833689303873783e-11,0.0
1.2306083902475647e-11,0.0
1.5130603844754594e-11,0.0
1.2231531117313155e-11,0.0
1.4184326114989656e-11,0.0
1.573319389303689e-11,0.0
1.3624976312980437e-11,0.0
7.56300492379196e-12,0.0
1.8846308838140804e-11,1.0
1.2302944841560246e-11,0.0
2.755369547006745e-11,1.0
1.4804075908645744e-11,0.0
1.935709775457715e-11,0.0
1.446412488881581e-11,0.0
2.2821091166038744e-11,1.0
1.8819696215614745e-11,0.0
2.3807359296414916e-11,0.0
4.467120868960361e-12,0.0
1.4201858539161264e-11,0.0
1.6145983990229238e-11,0.0
1.517805323615929e-11,0.0
1.3353985266734068e-11,0.0
2.030803407224207e-11,0.0
1.4710408511223636e-11,0.0
1.2402441669603804e-11,0.0
4.014413698879273e-12,0.0
1.6139883268239097e-11,0.0
1.711892925723639e-11,0.0
1.0762925148950829e-11,0.0
1.5538072236988387e-11,0.0
1.910501365032167e-11,0.0
1.192306404317504e-11,0.0
1.7636942227188986e-11,0.0
2.1627631733040864e-11,0.0
2.140078633696568e-11,0.0
1.2116076893688923e-11,0.0
1.2938376164302346e-11,0.0
1.601966293636851e-11,0.0
1.7917519054379888e-11,0.0
1.4653797034837445e-11,0.0
1.6556192407163683e-11,0.0
1.940860486918447e-11,1.0
1.7090439657805796e-11,0.0
1.3628817895587392e-11,0.0
3.195500312031441e-11,0.0
1.969284887619407e-11,1.0
1.3710953338202265e-11,1.0
1.6576672740580894e-11,0.0
1.6310379119302084e-11,0.0
2.027754242314037e-11,0.0
8.379795223304895e-12,0.0
1.5464272014194056e-11,0.0
8.408725335435223e-12,0.0
1.5704334992165365e-11,0.0
1.599440745993182e-11,0.0
4.344634163672422e-12,0.0
1.3426615692023916e-11,0.0
1.4212350885854349e-11,0.0
6.243062986909912e-12,0.0
1.3600319625845635e-11,0.0
1.338769182273056e-11,0.0
1.6515537558911797e-11,0.0
1.4411422713994674e-11,0.0
4.648958859117679e-12,1.0
1.3467363585419357e-11,0.0
1.2718770720389414e-11,0.0
4.31505489925651e-12,0.0
2.0823063148077876e-11,0.0
4.879849064138028e-12,0.0
1.629228229118545e-11,0.0
1.3569416872797627e-11,0.0
1.203888880214227e-11,0.0
1.849777644864744e-11,0.0
1.2243774767743004e-11,0.0
1.1455147123571832e-11,0.0
2.4141522755232246e-11,0.0
1.3425410060731309e-11,0.0
4.596714491470326e-12,0.0
4.083383355114349e-12,0.0
1.7540032125118355e-11,0.0
1.2022881473416142e-11,0.0
1.8297837944234843e-11,0.0
1.647306906368439e-11,0.0
2.040551510657514e-11,0.0
4.781673298691417e-12,0.0
4.781673298691417e-12,0.0
1.711567621883334e-11,1.0
2.840804358323649e-11,0.0
2.0210666816406695e-11,1.0
1.4663469706084286e-11,0.0
1.7667928168277276e-11,0.0
1.9730874818828757e-11,1.0
1.4090397725672381e-11,0.0
4.467120868960361e-12,0.0
4.467120868960361e-12,0.0
4.467120868960361e-12,0.0
4.228685356678143e-12,0.0
1.498074514331291e-11,0.0
1.1674589795255355e-11,0.0
1.273470652347142e-11,0.0
1.4452374876444958e-11,0.0
4.596714491470326e-12,0.0
2.0006094725942554e-11,0.0
7.998686117035391e-12,0.0
2.228050163470645e-11,0.0
2.198288748013098e-11,0.0
2.323150602564553e-11,1.0
1.5297166939463114e-11,1.0
4.48448347016971e-12,1.0
4.879849064138028e-12,0.0
4.467120868960361e-12,0.0
3.028877335715949e-11,0.0
4.285875681605078e-12,0.0
1.4787531742743025e-11,0.0
1.8509562605558136e-11,0.0
1.4685533518636958e-11,0.0
2.2049877618677416e-11,0.0
4.228685356678143e-12,0.0
1.357199961582549e-11,0.0
4.789488776944803e-12,1.0
1.6325040435950507e-11,0.0
1.5319799536968022e-11,0.0
1.1462970556969094e-11,0.0
2.6477033401772443e-11,1.0
2.7732778269947887e-11,1.0
1.3444853107453965e-11,0.0
4.2666411282348416e-12,0.0
1.792777456145937e-11,0.0
1.6574092176511674e-11,0.0
1.9768871979544827e-11,0.0
4.083383355114349e-12,0.0
4.596714491470326e-12,0.0
1.2655924093319102e-11,0.0
1.5582554503003316e-11,1.0
1.5605865285475512e-11,0.0
4.687370004989106e-12,0.0
1.3445340387357504e-11,0.0
1.8393621611444975e-11,0.0
1.2444337724386513e-11,0.0
4.2666411282348416e-12,0.0
1.573030434056468e-11,0.0
4.596714491470326e-12,0.0
1.0775812912585361e-11,0.0
2.548397690656037e-11,1.0
1.4181412775539038e-11,0.0
1.9762441013489534e-11,0.0
1.9261785780696503e-11,0.0
1.668553080839884e-11,0.0
1.1708243268630104e-11,0.0
1.6230031377882554e-11,0.0
1.141281282783225e-11,0.0
2.232427802023441e-11,0.0
1.7493497627415957e-11,0.0
1.4013736113788585e-10,0.0
1.3802274815159033e-11,0.0
8.453194837008783e-12,0.0
2.0497436953119698e-11,0.0
1.3054883536828815e-11,0.0
4.344634163672422e-12,0.0
1.6358018463421607e-11,0.0
1.3943022986905205e-11,0.0
4.083383355114349e-12,0.0
2.6468257234077985e-11,1.0
1.8627280717445092e-11,0.0
1.2662964005366316e-11,0.0
4.687370004989106e-12,0.0
4.228685356678143e-12,0.0
1.2668926639695991e-11,0.0
2.317672932769003e-11,0.0
4.228685356678143e-12,0.0
7.998686117035495e-12,0.0
1.4003743346258088e-11,0.0
2.120728781645362e-11,1.0
1.572033002272413e-11,0.0
1.5143578685290386e-11,0.0
1.638231355937434e-11,0.0
1.9029039584818453e-11,1.0
4.596714491470326e-12,0.0
9.461762712097313e-12,0.0
1.5429687580943855e-11,0.0
1.832125880393967e-11,0.0
2.518847070203762e-11,1.0
1.2363339618836866e-11,0.0
1.2782474134816113e-11,1.0
1.3553113740144064e-11,0.0
1.3697530415730202e-11,0.0
1.9743358615998026e-11,1.0
1.723459737284684e-11,0.0
1.3300509574100643e-11,0.0
1.5898255871166364e-11,0.0
1.66111577705678e-11,0.0
1.4046235184269344e-11,0.0
1.3473237686869984e-11,0.0
1.5780678498084217e-11,0.0
1.7940894314646836e-11,0.0
1.314601813979081e-11,0.0
1.2240950139052963e-11,0.0
1.9279657965005814e-11,1.0
1.9655820260990577e-11,0.0
1.4900087620444958e-11,0.0
2.1532673119243863e-11,0.0
3.334600185253666e-11,1.0
1.8664165042039452e-11,0.0
0.05248352969542522,0.0
1.5241361309412528e-11,0.0
1.3662364044930337e-11,0.0
1.80896903416742e-11,0.0
1.2991315413317493e-11,0.0
1.9892358705972897e-11,0.0
1.2432779431699078e-11,0.0
1.3198182856978016e-11,0.0
1.784903534018399e-11,0.0
1.6896461711562037e-11,0.0
1.4834988446281197e-11,0.0
1.4614167121070332e-11,0.0
3.163881352386449e-11,0.0
1.3653711092937866e-11,0.0
1.2383557756891628e-11,0.0
1.5059238919330792e-11,0.0
2.284709314946082e-11,0.0
4.1547643380166664e-12,0.0
1.452686794025306e-11,0.0
1.1992722649709636e-11,0.0
1.5853085201176118e-11,0.0
1.1947035737437267e-11,0.0
2.2096599481471763e-11,0.0
1.4229214962738549e-11,0.0
1.1648151161056815e-11,0.0
1.4094558570015631e-11,0.0
1.518857327633108e-11,0.0
1.4204332713683653e-11,0.0
1.509048187190438e-11,0.0
1.4528700946377293e-11,0.0
1.886889010037127e-11,0.0
1.922471694795816e-11,0.0
7.802037374741499e-11,0.0
4.467120868960361e-12,0.0
4.596714491470326e-12,0.0
1.1927277665566096e-11,0.0
4.083383355114349e-12,0.0
4.200658765176165e-12,0.0
1.6515471473465427e-11,0.0
1.5122902372051645e-11,0.0
1.6889883439039862e-11,0.0
1.1438969344344577e-11,0.0
1.869681914899116e-11,1.0
1.3983618597250686e-11,0.0
2.265369558467738e-11,0.0
1.3960680666357319e-11,0.0
1.4211766811759449e-11,0.0
2.3937801575213395e-11,1.0
2.03709743330534e-11,0.0
2.134486369177461e-11,0.0
0.19294158224101923,1.0
1.6457829735391008e-11,0.0
2.1707121156745495e-11,0.0
1.4531751944824784e-11,0.0
1.5965301123875088e-11,0.0
1.3204858113622482e-11,0.0
2.053024822183062e-11,0.0
1.312353273648813e-11,0.0
1.9843825497601807e-11,0.0
1.738679375527134e-11,0.0
1.558086278884302e-11,0.0
1.2926341164300016e-11,0.0
1.6059483135456428e-11,0.0
4.228685356678143e-12,0.0
4.467120868960361e-12,0.0
0.18981962469775657,0.0
1.2977174556801075e-11,0.0
2.3747966491963324e-11,0.0
1.650946984527445e-11,0.0
1.3630292543736002e-11,0.0
2.586731241015426e-11,0.0
2.1532230138257023e-11,0.0
1.834398412793465e-11,0.0
1.2596858778845996e-11,0.0
1.478302187161012e-11,0.0
1.4912444004032252e-11,0.0
1.591628864406699e-11,0.0
4.1547643380166664e-12,0.0
1.5723817350582157e-11,0.0
1.2717498975701684e-11,0.0
1.3935253163667905e-11,0.0
1.9683682943995262e-11,1.0
1.4500986170731409e-11,0.0
1.9519457252589227e-11,0.0
5.887788718537274e-11,0.0
1.5339304123446445e-11,0.0
1.5718749099126753e-11,0.0
1.3921038922395775e-11,0.0
1.501421878296745e-11,0.0
3.966267928770466e-11,1.0
2.4277175732401657e-11,1.0
1.8860668721472095e-11,0.0
1.9663080170314146e-11,0.0
4.014413698879273e-12,0.0
1.7152466158645792e-11,0.0
2.660736806765193e-11,0.0
1.8907555217837193e-11,1.0
4.596714491470326e-12,0.0
4.1547643380166664e-12,0.0
1.7991041030870753e-11,0.0
1.6549959526050958e-11,0.0
1.4673399269339743e-11,0.0
1.6122554787201173e-11,0.0
1.482835108446425e-11,0.0
1.493298972222109e-11,0.0
2.1665431326964117e-11,0.0
1.763828998922051e-11,0.0
1.2908410181056799e-11,0.0
6.401133936717964e-09,1.0
2.780533534256115e-11,1.0
1.3936516199607124e-11,1.0
1.4591170253741855e-11,0.0
4.467120868960361e-12,0.0
1.498135195523964e-11,0.0
2.93750256116373e-11,0.0
1.2557222322245517e-11,0.0
1.971688297323561e-11,0.0
1.4283214548247147e-11,0.0
3.1394839863516423e-11,1.0
1.624181198572286e-11,0.0
1.5641893181110537e-11,0.0
1.3555184608989014e-11,0.0
2.41615116513615e-11,0.0
1.2582907007088545e-11,1.0
1.9648525458582624e-11,0.0
1.1156918718092424e-11,0.0
1.4523603950906377e-11,0.0
2.335768420726677e-11,1.0
1.4598150529260162e-11,0.0
1.2977362932123625e-11,0.0
4.344634163672422e-12,0.0
4.552689143842819e-12,0.0
1.9398243887725237e-11,1.0
2.0327769894499366e-11,0.0
1.609548275354123e-11,0.0
1.3452744370094327e-11,0.0
4.4050261984443355e-12,0.0
2.4383695628055635e-11,1.0
1.1229549713941185e-11,0.0
4.083383355114349e-12,0.0
1.8374823205169377e-11,0.0
2.1383067474342436e-11,0.0
3.568189145075108e-11,0.0
2.0974092444496378e-11,1.0
4.552689143842819e-12,0.0
1.4078477170169734e-11,0.0
4.1547643380166664e-12,0.0
1.634866058566203e-11,0.0
1.3155149131731043e-11,0.0
1.796689543049463e-11,0.0
1.9528014779819546e-11,0.0
1.9512781440362803e-11,0.0
2.4804328133210305e-11,0.0
1.3426716132914265e-11,0.0
1.2688202523329522e-11,0.0
3.5148157191701775e-11,0.0
1.6000779414590846e-11,0.0
1.5270763808412185e-11,0.0
1.149962972136003e-11,0.0
1.6334479757030466e-11,0.0
2.0299612893680883e-11,0.0
4.467120868960361e-12,0.0
1.964735257034596e-11,0.0
1.3679565992172044e-11,0.0
1.0312455582053683e-11,0.0
4.467120868960361e-12,0.0
1.5448701349908785e-11,0.0
1.3844156172483542e-11,0.0
1.5147437364634964e-11,0.0
1.8682157901898595e-11,0.0
1.4231693137206709e-11,0.0
1.511484660007266e-11,0.0
1.6367914530277927e-11,0.0
2.0194212109046566e-11,0.0
2.2225042887896656e-11,0.0
1.3675936970866678e-11,0.0
9.669854255148429e-12,0.0
1.442627503154108e-11,0.0
1.8266383576359012e-11,0.0
1.4472334411841672e-11,0.0
1.4007810278102529e-11,0.0
1.494927100167407e-11,0.0
1.5312887702406782e-11,0.0
1.5730205774909944e-11,0.0
1.9257794333977497e-11,0.0
4.083383355114349e-12,0.0
4.648958859117679e-12,1.0
1.7352119725498498e-11,0.0
4.467120868960361e-12,0.0
4.734052055685096e-12,0.0
1.9754755546817048e-11,0.0
2.1838262034275638e-11,0.0
1.2197002565840682e-11,0.0
1.6509542944491102e-11,0.0
1.4278896891741635e-11,0.0
1.4160135554214206e-11,0.0
2.77091733649863e-11,0.0
1.8540850678107632e-11,0.0
1.6601526957592236e-11,0.0
4.083383355114349e-12,0.0
1.2936126537618304e-11,0.0
1.7786220474554887e-11,0.0
4.2666411282348416e-12,0.0
1.2314223074136359e-11,0.0
4.664372536655548e-12,0.0
1.2143313694198678e-11,0.0
1.1080536210541989e-11,0.0
1.9778188549457112e-11,0.0
1.5260570818983864e-11,0.0
4.344634163672422e-12,0.0
1.6774746380543446e-11,0.0
1.882678976120122e-11,0.0
1.3080875894306107e-11,0.0
1.4371012446958616e-11,0.0
1.8415864138068067e-11,0.0
1.555495555397933e-11,0.0
4.1547643380166664e-12,0.0
1.5323048664204506e-11,0.0
1.4020430827322411e-11,0.0
1.583994929017281e-11,0.0
9.815508062812887e-12,0.0
1.4481523874498815e-11,0.0
1.5479681227574038e-11,1.0
2.0658976267501117e-11,0.0
1.522113948823273e-11,1.0
4.467120868960361e-12,0.0
1.4842004704063306e-11,0.0
1.254700841315785e-11,0.0
1.5052221797903484e-11,0.0
2.1253335689775473e-11,0.0
1.3320702165043155e-11,0.0
6.631465875461201e-12,0.0
1.5735264999172702e-11,0.0
1.807239360534609e-11,0.0
1.4267197376409706e-11,0.0
4.467120868960361e-12,0.0
1.889815638204116e-11,1.0
4.344634163672422e-12,0.0
1.5592175000869267e-11,0.0
1.148240662505557e-11,0.0
1.288893232671532e-11,0.0
1.4842554169745512e-11,0.0
1.5024405642104234e-11,0.0
7.038387182783594e-12,0.0
2.0042438696471188e-11,0.0
1.8188693890539477e-11,0.0
1.4033244997437299e-11,0.0
1.720928386459522e-11,0.0
1.9616214256617632e-11,0.0
1.269241985489487e-11,0.0
1.9150216902172382e-11,0.0
1.4866064712727527e-11,0.0
1.2933402676780021e-11,0.0
1.3984661271610374e-11,0.0
4.516440841618776e-12,1.0
4.467120868960361e-12,0.0
1.6462351628395812e-11,0.0
1.6943435845956237e-11,0.0
4.11876459552518e-12,0.0
4.781673298691417e-12,0.0
4.552689143842819e-12,0.0
1.834398412793465e-11,0.0
1.5188173719424373e-11,0.0
4.344634163672422e-12,0.0
1.3668784028051955e-11,0.0
4.083383355114349e-12,0.0
2.0331244348973842e-11,0.0
1.2329570385168752e-11,0.0
4.552689143842819e-12,0.0
1.3469003376397335e-11,0.0
2.2735730774902065e-11,1.0
1.2869628502527338e-11,0.0
1.9604530420225532e-11,0.0
1.8620169973171835e-11,0.0
1.6059202498759836e-11,0.0
1.496848834882458e-11,0.0
1.576690992258688e-11,0.0
1.3279741067583321e-11,0.0
1.4528651097507536e-11,0.0
4.344634163672422e-12,0.0
1.7211915610480455e-11,1.0
1.7598340484533296e-10,0.0
0.18581695269685994,0.0
1.1360076919348119e-11,1.0
4.887992644166316e-12,1.0
1.2472803492833061e-11,0.0
1.94431953058991e-11,0.0
4.687370004989106e-12,0.0
1.5140971132242816e-11,1.0
1.6411293950506335e-11,0.0
1.6416155838020004e-11,0.0
1.3532138259903117e-11,0.0
2.0544564191753312e-11,0.0
1.7993697640886636e-11,1.0
1.6338576114974988e-11,0.0
1.8210004589298086e-11,0.0
4.648958859117679e-12,1.0
1.1552339461201382e-11,0.0
1.7007360544187516e-11,0.0
2.0062283323338842e-11,0.0
2.5077403061830306e-11,1.0
1.565219739540115e-11,0.0
2.1969812523775812e-11,0.0
1.1406630939939562e-11,0.0
2.00712588604351e-11,0.0
4.2666411282348416e-12,0.0
4.516440841618776e-12,1.0
4.2666411282348416e-12,0.0
1.0764525144248778e-11,0.0
1.6610469469150125e-11,0.0
2.032917750118826e-11,0.0
1.688451502238467e-11,0.0
1.304855445418855e-11,0.0
1.3553092942059208e-11,0.0
2.1953606327468455e-11,0.0
1.8352365929942037e-11,0.0
0.019585588967252005,0.0
4.467120868960361e-12,0.0
1.7342864178284868e-11,0.0
1.5948161334424768e-11,0.0
1.3077296355583492e-11,0.0
2.0331387924658796e-11,0.0
4.228685356678143e-12,0.0
5.877931815521076e-12,0.0
1.432469280863888e-11,1.0
1.6889318215672555e-11,0.0
4.789488776944803e-12,1.0
1.830564039590242e-11,0.0
2.4594057033476395e-11,0.0
1.473054615960643e-11,0.0
4.083383355114349e-12,0.0
1.4956990979931982e-11,0.0
1.4370861082666403e-11,0.0
1.304148364917923e-11,0.0
1.9390509099709304e-11,0.0
4.228685356678143e-12,0.0
1.7895081815038624e-11,1.0
1.5871109142329678e-11,0.0
2.571847156640682e-11,0.0
4.2666411282348416e-12,0.0
4.641599633269827e-12,0.0
1.2360512540236757e-11,0.0
3.187432168558005e-11,1.0
2.1862806992927788e-11,0.0
1.744319877687504e-11,0.0
1.4104534373013939e-11,0.0
4.1547643380166664e-12,0.0
1.3525322371004562e-11,0.0
1.551768776531405e-11,0.0
1.6774979030209414e-11,0.0
1.458665734314036e-11,0.0
4.467120868960361e-12,0.0
2.12601139734936e-11,0.0
3.2796370538962715e-11,1.0
4.879849064138028e-12,0.0
4.2666411282348416e-12,0.0
1.8385444842554292e-11,1.0
4.467120868960361e-12,0.0
1.6817561969598387e-11,0.0
1.0037791019402293e-11,0.0
1.3866553543998983e-11,0.0
1.7380503723957544e-11,0.0
2.0328602206689697e-11,0.0
1.4076404473181653e-11,0.0
1.5780362445791447e-11,0.0
1.805507970366208e-11,0.0
1.395533011364665e-11,0.0
1.3671120681886805e-11,0.0
1.6509979459002215e-11,0.0
1.393841149560205e-11,0.0
1.7236990881212455e-11,0.0
4.344634163672422e-12,0.0
1.3870110186318591e-11,0.0
1.9488423525457087e-11,0.0
2.0315356365470795e-11,0.0
1.8568778557143853e-11,0.0
4.1547643380166664e-12,0.0
1.5860341066078416e-11,0.0
1.2200058903688506e-11,0.0
1.5296828081168977e-11,0.0
1.472898092903172e-11,0.0
1.3063733118001241e-11,0.0
4.516440841618776e-12,1.0
2.2656459670478503e-11,0.0
1.2402418381986863e-11,0.0
1.4870411571651743e-11,0.0
1.489219364143653e-11,0.0
1.6261520283871732e-11,0.0
2.051417670091468e-11,0.0
1.2946975757246324e-11,0.0
1.925073821467795e-11,1.0
1.2988317023432666e-11,0.0
1.1785509793748668e-11,0.0
2.5237259833864393e-11,1.0
1.467339926934041e-11,0.0
1.4297662054910583e-11,0.0
4.596714491470326e-12,0.0
1.9657720427007433e-11,0.0
1.4439251331817517e-11,0.0
1.436665888953026e-11,1.0
1.2800301462707901e-11,0.0
4.4050261984443355e-12,0.0
1.584300013604224e-11,0.0
1.6435627018872807e-11,0.0
1.585689854946161e-11,1.0
1.6627164413633277e-11,0.0
1.4250410628734415e-11,0.0
3.022539284842913e-11,0.0
4.1547643380166664e-12,0.0
1.4608430409759488e-11,0.0
1.3354877194395068e-11,0.0
1.2115113128691692e-11,0.0
1.781379948225588e-11,0.0
2.203239620305463e-11,1.0
1.9042596105966976e-11,0.0
1.0352929338660599e-11,0.0
1.7130390989571e-11,0.0
2.040447095767194e-11,1.0
1.2767103504033586e-11,1.0
1.7561105649499176e-11,0.0
2.2545675157065507e-11,0.0
1.3905723146587578e-11,0.0
1.1746915694479778e-11,0.0
4.344634163672422e-12,0.0
1.7796643397800637e-11,0.0
4.083383355114349e-12,0.0
1.5207393273304845e-11,0.0
4.344634163672422e-12,0.0
2.407679445456538e-11,1.0
1.4940901811979943e-11,0.0
1.2780608628738112e-11,0.0
1.526630190208768e-11,1.0
1.766508308476898e-11,0.0
8.926123256528512e-11,0.0
1.31932154768959e-10,0.0
1.796056250458863e-11,0.0
2.2013182180718735e-11,0.0
1.6744389565910675e-11,0.0
4.596714491470326e-12,0.0
2.153734889308409e-11,0.0
1.134238277222426e-11,0.0
1.4332539536136663e-11,0.0
4.641599633269827e-12,0.0
1.754212319064784e-11,0.0
1.6685593020395225e-11,0.0
1.3368108579343387e-11,0.0
8.002897538938677e-11,0.0
1.3833223568053062e-11,0.0
1.1660861958039816e-11,0.0
4.344634163672422e-12,0.0
1.7755098274805678e-11,0.0
4.228685356678143e-12,0.0
1.6757983815949023e-11,0.0
1.4916879958411757e-11,1.0
2.242690405422506e-11,1.0
1.0714006633164495e-11,1.0
1.496313316788981e-11,0.0
1.3769929124034729e-11,0.0
1.2827917437168749e-11,0.0
2.1938365419620337e-11,0.0
1.3448805538387612e-11,0.0
3.4412298373922623e-11,0.0
1.463257204518226e-11,0.0
1.4171290839735409e-11,0.0
1.1956851816352781e-11,0.0
2.2796002612102406e-11,0.0
2.1954719197992746e-11,1.0
1.7286444152838952e-11,0.0
1.5576831703325333e-11,0.0
1.3067119215306445e-11,0.0
1.5380257156428338e-11,0.0
1.7900578758723883e-11,0.0
1.554004895817153e-11,0.0
1.813138679771563e-11,0.0
1.3599183923613304e-11,0.0
1.9652710531043903e-11,0.0
1.6576954337884393e-11,0.0
1.8254662460303387e-11,0.0
1.6035272691254806e-11,0.0
1.3862266523464788e-11,0.0
1.5652197395401196e-11,0.0
1.242250961441828e-11,0.0
1.475511774726879e-11,0.0
4.344634163672422e-12,0.0
4.344634163672422e-12,0.0
1.6491047307601654e-11,0.0
8.661462958412718e-12,0.0
1.553094951900007e-11,0.0
1.80697199990618e-11,0.0
1.776117026295023e-11,0.0
1.970227214138607e-11,1.0
1.8356751025219503e-11,0.0
1.592645530464786e-11,0.0
1.9467361571235005e-11,0.0
1.4068403273924411e-11,0.0
1.858740497058433e-11,0.0
1.9745176919409403e-11,0.0
4.200658765176165e-12,0.0
1.7377530837195248e-11,1.0
1.464122213843858e-11,0.0
1.1505588360806478e-11,0.0
1.3158028816352625e-11,0.0
4.648958859117679e-12,1.0
1.4719105256072948e-11,0.0
1.6948871454990264e-11,0.0
1.6085299645056502e-11,0.0
4.879849064138028e-12,0.0
1.8403429424965656e-11,0.0
1.5723851020272444e-11,0.0
1.1494371511289213e-11,0.0
1.3323486041323476e-11,0.0
4.1547643380166664e-12,0.0
1.8707633866684312e-11,1.0
1.296772584338842e-11,0.0
1.6404673427313387e-11,0.0
1.2338024432612263e-11,0.0
1.5602894850989126e-11,0.0
1.4390678375005656e-11,0.0
4.384709828619403e-12,0.0
1.970609115998397e-11,0.0
1.2588190285223948e-11,0.0
2.365519282115256e-11,0.0
1.8366508285328512e-11,0.0
1.5289819589893794e-11,1.0
4.425531717523673e-12,0.0
1.2949344213769958e-11,0.0
4.344634163672422e-12,0.0
1.3811267294693491e-11,0.0
1.1003732138541305e-11,0.0
1.2783898979941901e-11,0.0
1.1097374244857532e-11,0.0
4.552689143842819e-12,0.0
1.358738583708747e-11,0.0
1.6004491779851368e-11,0.0
1.2749686685495344e-11,0.0
1.3793500878731958e-11,0.0
1.1919394679443536e-11,0.0
4.596714491470326e-12,0.0
